userid,gender,age,city,job,education
userid_086164,0,2,1,1,2.0
userid_086165,1,2,4,1,1.0
userid_086166,0,1,3,3,2.0
userid_086167,1,1,26,11,2.0
userid_086168,1,2,21,9,1.0
userid_086169,1,2,2,5,2.0
userid_086170,1,2,3,1,5.0
userid_086171,1,2,1,1,2.0
userid_086172,1,2,33,11,5.0
userid_086173,1,2,9,1,5.0
userid_086174,1,2,24,3,1.0
userid_086175,1,2,3,10,2.0
userid_086176,0,2,2,8,5.0
userid_086177,1,2,1,1,2.0
userid_086178,1,2,3,1,2.0
userid_086179,0,1,3,1,2.0
userid_086180,1,2,1,6,5.0
userid_086181,1,2,2,6,2.0
userid_086182,0,2,5,1,2.0
userid_086183,1,1,2,1,2.0
userid_086184,1,2,3,10,5.0
userid_086185,1,1,26,1,2.0
userid_086186,1,2,4,1,1.0
userid_086187,0,2,1,1,1.0
userid_086188,1,3,3,12,5.0
userid_086189,1,2,23,9,2.0
userid_086190,1,2,18,10,5.0
userid_086191,0,2,1,1,1.0
userid_086192,1,2,1,1,5.0
userid_086193,1,2,2,6,2.0
userid_086194,1,2,1,1,2.0
userid_086195,1,3,4,11,2.0
userid_086196,1,2,20,3,1.0
userid_086197,1,2,3,4,2.0
userid_086198,1,1,13,2,5.0
userid_086199,0,2,13,5,2.0
userid_086200,0,2,33,8,5.0
userid_086201,0,1,29,8,2.0
userid_086202,1,1,10,1,1.0
userid_086203,1,2,4,9,2.0
userid_086204,1,1,27,9,2.0
userid_086205,0,1,1,3,2.0
userid_086206,1,2,31,11,2.0
userid_086207,1,2,23,9,1.0
userid_086208,1,2,1,1,2.0
userid_086209,0,2,4,3,5.0
userid_086210,1,2,3,8,2.0
userid_086211,1,2,4,1,1.0
userid_086212,0,1,28,11,1.0
userid_086213,1,1,10,1,5.0
userid_086214,1,2,16,11,5.0
userid_086215,1,1,14,6,2.0
userid_086216,0,2,25,1,2.0
userid_086217,1,2,1,1,1.0
userid_086218,1,2,2,1,2.0
userid_086219,0,1,4,2,2.0
userid_086220,1,1,14,4,2.0
userid_086221,1,2,3,1,2.0
userid_086222,0,3,31,1,5.0
userid_086223,1,1,4,1,2.0
userid_086224,1,2,11,1,1.0
userid_086225,1,2,28,6,1.0
userid_086226,1,1,20,6,2.0
userid_086227,0,2,3,4,2.0
userid_086228,1,2,6,9,2.0
userid_086229,1,1,2,1,2.0
userid_086230,1,2,3,12,2.0
userid_086231,0,2,3,7,2.0
userid_086232,0,2,3,9,2.0
userid_086233,1,2,3,5,1.0
userid_086234,1,2,33,1,2.0
userid_086235,1,2,3,1,2.0
userid_086236,1,2,3,1,2.0
userid_086237,1,2,2,9,2.0
userid_086238,1,2,2,6,5.0
userid_086239,1,2,1,8,2.0
userid_086240,1,1,4,1,1.0
userid_086241,1,2,24,1,5.0
userid_086242,1,2,3,1,1.0
userid_086243,1,2,17,1,2.0
userid_086244,0,2,4,9,2.0
userid_086245,1,2,2,2,2.0
userid_086246,1,1,4,1,2.0
userid_086247,0,2,3,1,2.0
userid_086248,1,2,24,2,2.0
userid_086249,1,2,4,6,2.0
userid_086250,1,2,1,3,2.0
userid_086251,1,2,4,1,2.0
userid_086252,1,2,2,9,2.0
userid_086253,0,1,4,1,1.0
userid_086254,1,2,4,1,1.0
userid_086255,0,2,2,5,1.0
userid_086256,0,2,28,9,2.0
userid_086257,0,1,3,12,1.0
userid_086258,1,2,2,1,2.0
userid_086259,1,2,4,2,2.0
userid_086260,1,2,2,1,1.0
userid_086261,1,2,2,6,2.0
userid_086262,1,3,1,3,1.0
userid_086263,0,2,6,1,1.0
userid_086264,0,2,3,1,2.0
userid_086265,1,2,4,1,2.0
userid_086266,1,2,27,1,2.0
userid_086267,1,1,2,12,2.0
userid_086268,1,1,3,7,2.0
userid_086269,1,3,2,1,5.0
userid_086270,1,2,4,3,2.0
userid_086271,1,2,1,5,2.0
userid_086272,0,2,15,9,1.0
userid_086273,0,1,1,1,2.0
userid_086274,0,2,18,9,1.0
userid_086275,1,2,4,1,2.0
userid_086276,1,1,4,10,1.0
userid_086277,1,1,3,8,2.0
userid_086278,1,1,20,11,5.0
userid_086279,1,2,3,8,2.0
userid_086280,1,2,4,5,2.0
userid_086281,0,2,16,1,1.0
userid_086282,1,1,2,1,1.0
userid_086283,1,4,2,12,1.0
userid_086284,1,3,28,5,5.0
userid_086285,1,2,1,8,2.0
userid_086286,1,2,2,5,2.0
userid_086287,1,2,31,6,2.0
userid_086288,1,3,24,1,2.0
userid_086289,1,2,3,1,2.0
userid_086290,0,2,4,1,1.0
userid_086291,0,2,2,8,1.0
userid_086292,1,2,3,6,2.0
userid_086293,0,2,3,8,2.0
userid_086294,1,2,35,10,2.0
userid_086295,0,3,3,6,2.0
userid_086296,1,2,21,2,1.0
userid_086297,1,2,1,9,2.0
userid_086298,1,2,3,11,2.0
userid_086299,1,2,35,3,2.0
userid_086300,1,2,20,6,2.0
userid_086301,1,2,4,7,1.0
userid_086302,1,2,24,10,2.0
userid_086303,0,2,3,1,1.0
userid_086304,0,2,2,7,1.0
userid_086305,0,2,2,7,2.0
userid_086306,1,2,35,3,5.0
userid_086307,0,2,6,1,2.0
userid_086308,1,2,15,6,2.0
userid_086309,0,2,22,6,2.0
userid_086310,1,2,3,1,1.0
userid_086311,1,2,15,1,1.0
userid_086312,1,2,23,1,2.0
userid_086313,0,1,11,9,2.0
userid_086314,1,3,35,1,2.0
userid_086315,1,2,3,6,2.0
userid_086316,0,2,31,4,1.0
userid_086317,0,1,3,6,1.0
userid_086318,0,2,34,1,2.0
userid_086319,0,2,30,6,1.0
userid_086320,1,2,2,6,1.0
userid_086321,1,1,4,5,5.0
userid_086322,1,2,34,9,5.0
userid_086323,0,2,7,1,2.0
userid_086324,1,1,19,1,5.0
userid_086325,1,4,28,4,1.0
userid_086326,1,4,4,1,5.0
userid_086327,1,3,2,5,2.0
userid_086328,1,2,14,1,1.0
userid_086329,1,2,13,1,1.0
userid_086330,0,2,28,7,2.0
userid_086331,1,2,3,1,2.0
userid_086332,0,1,5,7,2.0
userid_086333,0,2,1,3,2.0
userid_086334,1,2,1,7,5.0
userid_086335,1,1,1,6,2.0
userid_086336,1,3,4,11,1.0
userid_086337,0,2,1,8,1.0
userid_086338,1,2,25,7,2.0
userid_086339,0,2,11,8,5.0
userid_086340,0,2,3,4,5.0
userid_086341,1,2,33,9,2.0
userid_086342,0,1,4,1,2.0
userid_086343,0,1,3,1,2.0
userid_086344,1,2,2,10,5.0
userid_086345,0,2,3,7,2.0
userid_086346,0,2,4,4,1.0
userid_086347,0,2,2,5,2.0
userid_086348,1,2,3,4,2.0
userid_086349,1,2,12,1,2.0
userid_086350,1,2,1,10,1.0
userid_086351,1,2,1,7,1.0
userid_086352,1,1,1,1,5.0
userid_086353,1,2,26,8,5.0
userid_086354,0,2,14,3,2.0
userid_086355,1,2,1,1,1.0
userid_086356,1,2,7,1,5.0
userid_086357,1,2,3,1,5.0
userid_086358,1,2,15,1,1.0
userid_086359,0,2,1,1,2.0
userid_086360,0,2,10,2,2.0
userid_086361,1,3,3,1,2.0
userid_086362,1,2,16,2,2.0
userid_086363,1,2,1,3,2.0
userid_086364,1,2,17,11,1.0
userid_086365,0,2,25,4,5.0
userid_086366,1,2,17,8,2.0
userid_086367,0,2,4,1,2.0
userid_086368,0,1,2,10,1.0
userid_086369,1,2,27,8,5.0
userid_086370,1,2,3,1,1.0
userid_086371,1,2,4,6,5.0
userid_086372,1,2,8,12,2.0
userid_086373,0,2,14,1,5.0
userid_086374,1,3,6,3,2.0
userid_086375,1,2,19,4,5.0
userid_086376,0,2,3,11,2.0
userid_086377,1,2,3,8,2.0
userid_086378,0,2,23,10,1.0
userid_086379,1,2,1,1,2.0
userid_086380,0,2,17,1,2.0
userid_086381,1,3,9,10,2.0
userid_086382,1,2,36,11,1.0
userid_086383,0,2,4,1,1.0
userid_086384,0,1,2,1,1.0
userid_086385,0,1,3,2,2.0
userid_086386,1,2,34,11,5.0
userid_086387,0,2,3,3,1.0
userid_086388,1,2,23,4,5.0
userid_086389,1,2,16,7,2.0
userid_086390,0,2,33,1,2.0
userid_086391,1,2,31,11,5.0
userid_086392,1,1,3,12,2.0
userid_086393,1,2,22,1,2.0
userid_086394,1,1,2,12,2.0
userid_086395,0,2,4,1,1.0
userid_086396,1,3,1,1,2.0
userid_086397,1,1,2,1,1.0
userid_086398,0,2,1,1,2.0
userid_086399,0,2,2,11,5.0
userid_086400,1,2,4,2,5.0
userid_086401,0,2,5,9,2.0
userid_086402,0,2,10,1,2.0
userid_086403,1,2,2,10,1.0
userid_086404,1,3,7,7,1.0
userid_086405,1,3,2,10,2.0
userid_086406,1,2,13,4,2.0
userid_086407,1,2,1,1,5.0
userid_086408,0,2,2,5,5.0
userid_086409,0,3,1,7,1.0
userid_086410,1,2,19,2,1.0
userid_086411,0,2,16,10,2.0
userid_086412,1,1,36,1,2.0
userid_086413,1,2,29,11,2.0
userid_086414,1,2,1,1,2.0
userid_086415,1,1,1,11,1.0
userid_086416,1,2,28,3,5.0
userid_086417,1,1,3,1,5.0
userid_086418,1,2,5,1,1.0
userid_086419,1,4,4,3,2.0
userid_086420,0,1,2,2,2.0
userid_086421,0,2,3,8,2.0
userid_086422,1,2,14,1,2.0
userid_086423,0,1,3,11,5.0
userid_086424,1,3,26,8,5.0
userid_086425,1,2,3,6,1.0
userid_086426,1,2,1,1,1.0
userid_086427,1,2,2,9,1.0
userid_086428,0,2,3,3,2.0
userid_086429,1,3,1,11,5.0
userid_086430,1,2,3,1,1.0
userid_086431,1,2,1,1,5.0
userid_086432,1,2,1,9,1.0
userid_086433,0,2,21,1,1.0
userid_086434,1,4,3,7,1.0
userid_086435,0,2,3,1,5.0
userid_086436,0,3,16,6,1.0
userid_086437,0,1,3,3,5.0
userid_086438,0,2,36,1,2.0
userid_086439,0,1,21,1,5.0
userid_086440,1,2,3,8,2.0
userid_086441,0,2,33,11,1.0
userid_086442,1,2,8,2,2.0
userid_086443,1,2,4,1,2.0
userid_086444,1,2,4,1,2.0
userid_086445,1,2,30,1,2.0
userid_086446,1,2,9,2,2.0
userid_086447,1,2,16,3,2.0
userid_086448,1,2,1,8,1.0
userid_086449,1,2,1,1,1.0
userid_086450,1,2,16,3,2.0
userid_086451,0,2,2,7,1.0
userid_086452,1,3,3,9,5.0
userid_086453,0,2,3,1,2.0
userid_086454,1,3,22,1,2.0
userid_086455,1,2,21,7,2.0
userid_086456,0,2,7,11,2.0
userid_086457,1,2,1,11,2.0
userid_086458,1,2,36,1,2.0
userid_086459,0,2,15,10,1.0
userid_086460,1,2,28,10,2.0
userid_086461,0,1,28,4,1.0
userid_086462,1,1,3,7,2.0
userid_086463,1,2,2,3,2.0
userid_086464,0,2,4,8,1.0
userid_086465,1,2,2,1,2.0
userid_086466,1,2,20,5,2.0
userid_086467,1,2,4,3,5.0
userid_086468,0,2,1,5,5.0
userid_086469,1,2,15,1,2.0
userid_086470,1,2,4,10,2.0
userid_086471,0,2,2,8,5.0
userid_086472,0,1,33,1,5.0
userid_086473,1,2,3,1,2.0
userid_086474,0,2,1,3,2.0
userid_086475,1,2,22,2,1.0
userid_086476,1,2,1,9,5.0
userid_086477,1,2,32,4,2.0
userid_086478,1,2,1,10,2.0
userid_086479,0,2,3,1,1.0
userid_086480,1,2,8,1,2.0
userid_086481,0,1,29,6,1.0
userid_086482,0,2,1,1,2.0
userid_086483,0,2,1,1,2.0
userid_086484,0,1,1,11,2.0
userid_086485,1,2,35,5,2.0
userid_086486,1,2,1,10,1.0
userid_086487,1,2,17,5,2.0
userid_086488,1,2,1,1,1.0
userid_086489,1,2,8,6,1.0
userid_086490,1,2,3,1,2.0
userid_086491,0,2,3,6,2.0
userid_086492,1,2,3,1,1.0
userid_086493,1,2,23,1,1.0
userid_086494,0,2,3,6,2.0
userid_086495,1,1,2,1,1.0
userid_086496,1,3,20,5,1.0
userid_086497,1,1,28,9,1.0
userid_086498,0,3,3,7,1.0
userid_086499,1,2,2,1,2.0
userid_086500,0,2,3,11,5.0
userid_086501,1,2,3,7,5.0
userid_086502,1,1,4,11,2.0
userid_086503,1,2,25,10,1.0
userid_086504,0,2,1,4,5.0
userid_086505,1,3,24,9,2.0
userid_086506,1,1,2,1,1.0
userid_086507,0,4,11,2,5.0
userid_086508,1,1,3,1,2.0
userid_086509,1,1,10,7,2.0
userid_086510,1,2,3,7,2.0
userid_086511,1,1,3,1,2.0
userid_086512,0,2,3,12,2.0
userid_086513,1,2,1,7,5.0
userid_086514,1,2,2,8,1.0
userid_086515,1,2,4,1,2.0
userid_086516,1,2,4,1,2.0
userid_086517,1,1,1,3,1.0
userid_086518,0,2,4,1,2.0
userid_086519,1,2,2,5,1.0
userid_086520,1,1,4,8,5.0
userid_086521,1,2,35,7,1.0
userid_086522,0,2,3,1,1.0
userid_086523,1,2,3,1,2.0
userid_086524,1,1,4,7,1.0
userid_086525,1,2,3,1,2.0
userid_086526,1,2,2,1,1.0
userid_086527,0,1,6,10,1.0
userid_086528,1,2,3,1,2.0
userid_086529,0,3,8,10,5.0
userid_086530,1,2,28,9,5.0
userid_086531,1,2,4,1,2.0
userid_086532,0,2,17,1,2.0
userid_086533,1,1,3,1,2.0
userid_086534,0,2,3,2,5.0
userid_086535,1,2,4,9,5.0
userid_086536,1,1,7,5,5.0
userid_086537,1,2,4,1,5.0
userid_086538,0,1,4,9,1.0
userid_086539,0,2,2,1,1.0
userid_086540,1,2,32,3,2.0
userid_086541,0,2,32,1,5.0
userid_086542,1,2,14,1,2.0
userid_086543,0,2,1,10,2.0
userid_086544,0,4,3,6,1.0
userid_086545,0,3,2,6,5.0
userid_086546,1,1,36,1,1.0
userid_086547,0,2,23,5,5.0
userid_086548,1,2,21,7,1.0
userid_086549,0,3,1,7,1.0
userid_086550,1,2,10,1,2.0
userid_086551,1,1,1,11,2.0
userid_086552,1,2,3,1,5.0
userid_086553,0,1,4,1,1.0
userid_086554,0,2,3,1,1.0
userid_086555,1,2,2,1,2.0
userid_086556,0,1,8,1,2.0
userid_086557,1,2,16,1,5.0
userid_086558,1,1,1,1,2.0
userid_086559,0,1,19,9,1.0
userid_086560,0,2,23,1,5.0
userid_086561,1,2,34,1,1.0
userid_086562,1,1,28,3,5.0
userid_086563,1,2,31,2,2.0
userid_086564,1,2,2,11,1.0
userid_086565,1,2,1,3,2.0
userid_086566,1,2,3,1,2.0
userid_086567,1,1,1,11,2.0
userid_086568,1,2,3,1,2.0
userid_086569,1,2,3,1,1.0
userid_086570,0,2,36,1,5.0
userid_086571,1,1,2,12,2.0
userid_086572,1,2,15,1,1.0
userid_086573,1,3,10,10,2.0
userid_086574,1,2,34,11,2.0
userid_086575,0,1,3,1,2.0
userid_086576,0,2,8,4,2.0
userid_086577,0,2,32,12,5.0
userid_086578,1,2,1,8,5.0
userid_086579,0,3,3,1,2.0
userid_086580,1,2,2,4,2.0
userid_086581,1,2,1,7,1.0
userid_086582,1,2,4,2,2.0
userid_086583,1,2,3,9,1.0
userid_086584,1,2,19,1,1.0
userid_086585,0,3,2,1,1.0
userid_086586,1,1,3,1,1.0
userid_086587,1,2,4,3,1.0
userid_086588,1,1,12,1,5.0
userid_086589,1,2,31,6,1.0
userid_086590,1,2,3,7,2.0
userid_086591,0,2,32,9,2.0
userid_086592,1,2,27,11,2.0
userid_086593,1,2,23,11,1.0
userid_086594,1,2,1,5,1.0
userid_086595,1,2,2,4,2.0
userid_086596,0,2,1,1,2.0
userid_086597,1,1,28,1,1.0
userid_086598,0,2,31,5,2.0
userid_086599,0,1,3,10,2.0
userid_086600,0,2,1,3,1.0
userid_086601,1,2,1,6,2.0
userid_086602,0,2,1,11,5.0
userid_086603,1,1,2,2,1.0
userid_086604,0,2,4,9,1.0
userid_086605,0,2,4,1,2.0
userid_086606,0,2,3,1,2.0
userid_086607,1,2,13,4,2.0
userid_086608,1,2,4,7,2.0
userid_086609,1,2,31,1,1.0
userid_086610,1,1,2,5,1.0
userid_086611,0,3,1,2,5.0
userid_086612,1,1,9,10,2.0
userid_086613,1,2,4,10,2.0
userid_086614,1,2,2,1,1.0
userid_086615,1,2,2,1,2.0
userid_086616,1,3,1,1,2.0
userid_086617,1,2,2,4,2.0
userid_086618,1,2,4,11,2.0
userid_086619,1,2,4,6,1.0
userid_086620,0,2,13,8,1.0
userid_086621,0,1,4,7,1.0
userid_086622,0,4,36,4,5.0
userid_086623,0,2,18,1,2.0
userid_086624,1,2,4,1,5.0
userid_086625,1,3,34,6,1.0
userid_086626,1,1,14,3,1.0
userid_086627,1,3,2,1,2.0
userid_086628,1,2,4,4,1.0
userid_086629,1,2,2,3,2.0
userid_086630,0,2,16,2,2.0
userid_086631,1,2,3,4,1.0
userid_086632,0,2,33,1,2.0
userid_086633,1,2,17,1,5.0
userid_086634,0,2,1,1,2.0
userid_086635,0,3,4,3,1.0
userid_086636,1,2,31,1,2.0
userid_086637,1,2,3,1,1.0
userid_086638,1,2,14,1,2.0
userid_086639,1,2,2,12,2.0
userid_086640,1,2,1,10,2.0
userid_086641,0,2,6,1,5.0
userid_086642,1,2,1,1,5.0
userid_086643,1,2,4,1,2.0
userid_086644,0,2,3,1,1.0
userid_086645,1,2,4,1,2.0
userid_086646,0,1,3,1,2.0
userid_086647,1,2,7,7,1.0
userid_086648,0,2,33,10,1.0
userid_086649,0,2,1,2,2.0
userid_086650,1,2,29,1,5.0
userid_086651,1,2,6,10,2.0
userid_086652,1,2,17,3,5.0
userid_086653,1,1,29,6,2.0
userid_086654,0,1,12,4,2.0
userid_086655,0,2,3,1,1.0
userid_086656,0,2,5,6,2.0
userid_086657,1,2,3,7,1.0
userid_086658,1,2,24,8,1.0
userid_086659,1,2,3,1,2.0
userid_086660,1,1,1,1,5.0
userid_086661,0,2,1,8,1.0
userid_086662,0,1,1,1,1.0
userid_086663,1,2,28,1,1.0
userid_086664,1,2,35,1,2.0
userid_086665,1,2,26,9,2.0
userid_086666,0,1,27,1,2.0
userid_086667,1,1,1,8,2.0
userid_086668,1,2,1,9,5.0
userid_086669,1,1,1,1,2.0
userid_086670,0,1,3,1,5.0
userid_086671,1,2,4,1,2.0
userid_086672,1,2,4,3,1.0
userid_086673,0,3,31,1,5.0
userid_086674,0,2,4,1,1.0
userid_086675,0,3,3,1,5.0
userid_086676,1,1,14,1,2.0
userid_086677,1,2,2,1,2.0
userid_086678,1,1,4,12,1.0
userid_086679,1,2,4,11,5.0
userid_086680,1,2,3,7,2.0
userid_086681,1,2,14,9,2.0
userid_086682,0,1,16,1,2.0
userid_086683,0,2,2,9,2.0
userid_086684,1,2,34,4,1.0
userid_086685,1,2,18,1,1.0
userid_086686,0,1,17,1,2.0
userid_086687,0,3,2,1,1.0
userid_086688,1,2,35,8,2.0
userid_086689,1,2,8,6,2.0
userid_086690,1,2,3,1,2.0
userid_086691,1,2,11,10,5.0
userid_086692,1,2,19,5,1.0
userid_086693,1,2,30,1,2.0
userid_086694,1,1,5,1,2.0
userid_086695,1,4,5,2,1.0
userid_086696,1,2,3,8,2.0
userid_086697,1,1,15,1,5.0
userid_086698,1,2,2,2,5.0
userid_086699,0,2,17,4,2.0
userid_086700,1,2,4,1,5.0
userid_086701,1,1,9,1,1.0
userid_086702,1,1,6,5,2.0
userid_086703,1,1,4,2,5.0
userid_086704,0,1,1,9,1.0
userid_086705,1,2,4,9,2.0
userid_086706,0,2,1,7,1.0
userid_086707,0,1,1,10,1.0
userid_086708,0,3,1,1,2.0
userid_086709,0,2,2,1,1.0
userid_086710,0,2,2,1,1.0
userid_086711,0,2,4,1,1.0
userid_086712,0,1,4,1,2.0
userid_086713,1,2,3,1,1.0
userid_086714,1,2,12,1,1.0
userid_086715,1,2,8,7,2.0
userid_086716,1,1,3,7,5.0
userid_086717,1,2,22,11,2.0
userid_086718,1,2,1,1,2.0
userid_086719,1,2,9,2,2.0
userid_086720,1,1,2,8,5.0
userid_086721,1,2,4,9,1.0
userid_086722,0,3,33,1,2.0
userid_086723,1,2,4,1,2.0
userid_086724,1,2,30,7,2.0
userid_086725,1,2,1,11,1.0
userid_086726,1,2,18,1,1.0
userid_086727,1,2,4,11,1.0
userid_086728,1,2,2,4,2.0
userid_086729,1,1,1,6,2.0
userid_086730,1,1,32,6,1.0
userid_086731,1,2,1,1,2.0
userid_086732,1,3,1,4,1.0
userid_086733,0,2,3,1,5.0
userid_086734,1,2,2,8,2.0
userid_086735,1,2,3,9,1.0
userid_086736,1,2,1,9,1.0
userid_086737,1,2,3,2,2.0
userid_086738,0,2,4,1,5.0
userid_086739,1,2,20,3,5.0
userid_086740,1,2,3,1,2.0
userid_086741,1,2,2,7,1.0
userid_086742,1,3,21,1,5.0
userid_086743,0,1,1,1,5.0
userid_086744,0,2,18,7,2.0
userid_086745,0,2,8,1,2.0
userid_086746,1,2,2,8,1.0
userid_086747,1,2,2,1,2.0
userid_086748,1,2,3,1,5.0
userid_086749,0,2,3,2,2.0
userid_086750,0,1,17,10,2.0
userid_086751,0,1,12,1,1.0
userid_086752,1,2,4,12,2.0
userid_086753,1,2,16,5,1.0
userid_086754,1,2,3,1,1.0
userid_086755,1,2,13,4,5.0
userid_086756,0,3,3,10,2.0
userid_086757,1,2,19,11,5.0
userid_086758,1,2,8,4,2.0
userid_086759,1,2,3,7,1.0
userid_086760,0,2,4,2,1.0
userid_086761,0,1,1,5,1.0
userid_086762,0,3,22,1,1.0
userid_086763,1,2,33,1,1.0
userid_086764,1,2,2,1,5.0
userid_086765,0,2,3,7,2.0
userid_086766,1,2,4,1,5.0
userid_086767,1,3,34,1,2.0
userid_086768,1,2,33,2,2.0
userid_086769,1,2,3,9,2.0
userid_086770,1,2,4,1,5.0
userid_086771,1,1,27,6,5.0
userid_086772,1,2,3,9,5.0
userid_086773,0,2,29,1,2.0
userid_086774,1,2,1,4,2.0
userid_086775,1,2,1,3,2.0
userid_086776,0,1,22,1,1.0
userid_086777,1,1,2,6,1.0
userid_086778,0,2,2,5,2.0
userid_086779,0,2,18,10,1.0
userid_086780,1,1,2,1,5.0
userid_086781,1,2,13,9,1.0
userid_086782,0,3,19,1,1.0
userid_086783,1,3,23,7,1.0
userid_086784,1,2,1,4,2.0
userid_086785,1,2,18,11,5.0
userid_086786,1,2,17,1,2.0
userid_086787,1,1,12,3,2.0
userid_086788,1,3,4,10,2.0
userid_086789,1,2,3,5,5.0
userid_086790,0,2,9,1,2.0
userid_086791,1,3,33,1,2.0
userid_086792,0,2,6,4,1.0
userid_086793,0,2,1,1,2.0
userid_086794,1,2,2,7,1.0
userid_086795,0,2,2,1,1.0
userid_086796,0,1,6,1,5.0
userid_086797,1,2,1,9,1.0
userid_086798,1,2,2,10,5.0
userid_086799,1,2,2,1,2.0
userid_086800,1,2,4,11,1.0
userid_086801,1,3,5,2,1.0
userid_086802,1,1,2,10,1.0
userid_086803,1,2,3,8,1.0
userid_086804,1,2,4,1,2.0
userid_086805,1,3,4,1,2.0
userid_086806,1,2,3,8,2.0
userid_086807,1,3,4,6,1.0
userid_086808,0,2,3,11,2.0
userid_086809,1,2,26,3,2.0
userid_086810,0,2,4,1,2.0
userid_086811,0,2,17,12,1.0
userid_086812,1,1,3,1,1.0
userid_086813,1,2,4,1,5.0
userid_086814,0,1,2,7,1.0
userid_086815,0,1,15,9,2.0
userid_086816,0,3,8,6,1.0
userid_086817,0,2,1,9,2.0
userid_086818,1,3,25,11,1.0
userid_086819,0,2,1,2,2.0
userid_086820,0,2,2,3,2.0
userid_086821,1,2,2,1,2.0
userid_086822,1,2,4,8,2.0
userid_086823,0,2,2,11,1.0
userid_086824,0,1,4,4,2.0
userid_086825,1,3,2,1,5.0
userid_086826,0,2,3,8,2.0
userid_086827,0,2,7,5,1.0
userid_086828,0,2,4,1,2.0
userid_086829,1,1,4,6,1.0
userid_086830,1,2,12,1,1.0
userid_086831,1,2,30,1,1.0
userid_086832,1,2,29,5,2.0
userid_086833,1,2,2,1,2.0
userid_086834,0,2,1,1,5.0
userid_086835,1,3,36,5,2.0
userid_086836,1,2,21,1,1.0
userid_086837,1,2,29,4,1.0
userid_086838,1,2,1,11,2.0
userid_086839,0,3,31,1,1.0
userid_086840,0,1,4,4,1.0
userid_086841,1,2,1,11,2.0
userid_086842,0,2,23,7,1.0
userid_086843,1,2,3,1,1.0
userid_086844,0,1,4,1,2.0
userid_086845,1,2,3,7,1.0
userid_086846,0,2,4,4,1.0
userid_086847,1,2,11,4,1.0
userid_086848,1,2,29,1,1.0
userid_086849,0,3,1,1,2.0
userid_086850,1,2,3,2,2.0
userid_086851,0,3,6,3,2.0
userid_086852,1,3,2,9,1.0
userid_086853,0,3,15,6,2.0
userid_086854,1,2,2,4,2.0
userid_086855,0,2,5,1,2.0
userid_086856,1,3,25,5,5.0
userid_086857,1,2,3,2,2.0
userid_086858,1,3,6,3,2.0
userid_086859,0,2,1,6,1.0
userid_086860,1,1,3,1,1.0
userid_086861,0,2,33,1,5.0
userid_086862,0,1,19,5,1.0
userid_086863,1,2,3,12,1.0
userid_086864,1,1,1,6,5.0
userid_086865,1,1,3,9,2.0
userid_086866,1,2,4,3,1.0
userid_086867,0,2,1,6,2.0
userid_086868,1,2,3,1,1.0
userid_086869,1,2,17,1,5.0
userid_086870,1,3,18,1,2.0
userid_086871,0,2,6,1,2.0
userid_086872,1,1,2,2,1.0
userid_086873,0,2,1,1,5.0
userid_086874,0,3,2,1,2.0
userid_086875,1,2,3,12,2.0
userid_086876,0,3,2,9,2.0
userid_086877,1,2,3,1,2.0
userid_086878,0,1,3,9,2.0
userid_086879,1,2,1,11,1.0
userid_086880,1,3,29,7,1.0
userid_086881,1,2,10,3,1.0
userid_086882,1,2,29,5,2.0
userid_086883,0,1,4,10,2.0
userid_086884,1,2,4,1,1.0
userid_086885,1,2,29,1,5.0
userid_086886,1,2,25,1,5.0
userid_086887,1,2,4,1,1.0
userid_086888,1,1,15,10,2.0
userid_086889,1,3,1,3,1.0
userid_086890,0,2,2,1,2.0
userid_086891,1,2,1,6,1.0
userid_086892,1,3,14,6,2.0
userid_086893,0,2,3,1,1.0
userid_086894,0,2,14,10,2.0
userid_086895,1,2,16,1,5.0
userid_086896,1,2,14,4,1.0
userid_086897,1,2,2,11,2.0
userid_086898,1,2,14,1,5.0
userid_086899,1,2,1,8,1.0
userid_086900,1,2,2,9,1.0
userid_086901,0,2,3,1,2.0
userid_086902,0,4,1,7,2.0
userid_086903,0,2,4,2,5.0
userid_086904,1,2,3,1,1.0
userid_086905,1,2,4,6,1.0
userid_086906,1,2,4,8,1.0
userid_086907,1,2,3,8,5.0
userid_086908,1,2,2,10,5.0
userid_086909,1,2,3,1,1.0
userid_086910,1,2,1,1,2.0
userid_086911,0,2,2,1,5.0
userid_086912,1,2,3,4,2.0
userid_086913,1,2,18,1,1.0
userid_086914,0,2,1,1,1.0
userid_086915,1,2,1,11,2.0
userid_086916,0,3,30,6,1.0
userid_086917,0,2,4,8,2.0
userid_086918,1,2,14,3,2.0
userid_086919,0,2,4,1,1.0
userid_086920,1,2,3,1,5.0
userid_086921,0,2,13,1,5.0
userid_086922,1,2,3,1,1.0
userid_086923,1,2,4,9,5.0
userid_086924,1,2,4,1,2.0
userid_086925,1,2,8,1,2.0
userid_086926,0,2,1,4,1.0
userid_086927,1,2,2,11,2.0
userid_086928,0,3,1,1,2.0
userid_086929,1,3,15,1,1.0
userid_086930,1,3,3,5,5.0
userid_086931,1,2,4,1,2.0
userid_086932,1,2,20,1,2.0
userid_086933,1,2,2,1,2.0
userid_086934,1,2,1,8,2.0
userid_086935,0,2,2,1,1.0
userid_086936,1,3,3,1,2.0
userid_086937,0,2,4,1,2.0
userid_086938,1,2,4,1,1.0
userid_086939,1,1,1,11,2.0
userid_086940,1,2,4,3,5.0
